num_layers,feed_per_layer_g,water_litres,maize_percentage,season,veterinary_visits_per_month,farmers_experience_years,chicken_breed,age_weeks,eggs_per_day
924,147.71433881773916,108.45247756663966,53.34863786307666,rainy,1,9,other,82,435
565,145.67295358229228,173.33933955594028,43.22391435767257,rainy,2,4,fulani,27,333
1884,127.5261518136771,86.23808570864047,73.73598270887884,rainy,4,8,shika_brown,38,1343
1655,119.35769584169486,145.7887319115659,56.62137232964153,dry,4,21,shika_brown,70,1097
905,145.56924593575195,169.54592521848483,43.831912812015,dry,0,8,shika_brown,67,435
1943,131.54008181924112,63.25469308199311,70.10184156876184,rainy,0,17,fulani,34,902
707,156.3067662290485,178.8852339091599,78.1409015296365,rainy,2,23,noiler,81,326
1871,116.27050278442223,119.903622657705,60.49204855813683,dry,1,8,shika_brown,62,1092
1819,110.97555755567926,144.75542123901647,44.782717019692505,rainy,0,22,shika_brown,76,806
1371,146.18395271964184,63.94769083341326,32.99888584510107,rainy,1,21,other,25,740
1971,112.56862600457643,100.02830294926717,71.61020422002402,rainy,0,13,other,50,1016
819,129.48442573710327,124.28013099088572,50.63134641880742,dry,4,16,other,51,479
1454,103.91962876328924,74.042216528685,32.7151400520824,dry,2,21,shika_brown,82,582
1311,159.38405475413094,148.02833360285575,70.97277814718727,dry,1,16,shika_brown,44,753
346,112.8238893025425,136.66856562098653,78.33251935826695,rainy,1,15,other,47,215
1324,120.6620576906646,138.86476440245403,49.89719904850565,dry,3,22,fulani,65,578
1709,143.46227591948065,74.93254196782677,56.60669950260551,rainy,1,4,noiler,58,1139
666,116.20727644678122,135.20180675615015,39.677708264813056,dry,1,24,sasso,90,321
408,145.1402312865967,65.33804258618821,41.16914230784705,dry,1,2,fulani,42,233
494,156.47600247559652,179.8370438815671,43.29267820602044,dry,4,21,other,67,198
1008,117.51534227367844,116.980734640957,71.2499225122759,dry,2,6,sasso,53,683
1169,149.1048291202369,179.77185342635096,71.14635139756052,rainy,2,5,shika_brown,73,684
1313,125.80433632411663,196.28522317853063,48.695152404593244,dry,4,16,sasso,96,788
673,151.60801885060135,131.2768963775718,58.108745050797175,dry,2,16,noiler,67,362
1572,124.3722538841257,72.76892847397724,37.517598033433664,rainy,0,12,other,89,629
1123,101.39093332027933,182.07683538352214,79.60402441505488,rainy,0,7,sasso,22,710
1811,137.88899704545727,92.14398049844073,58.83349172801863,dry,2,17,other,77,776
1622,115.80538394443946,62.204243636429084,35.16409266031661,rainy,0,18,sasso,20,862
1945,121.10831272882874,72.28037936293426,35.11491780782202,rainy,3,14,other,25,1085
364,120.23610326201171,121.66580604173903,65.4779888973217,dry,4,1,sasso,44,234
1873,157.6308078575313,90.48251826323933,71.32021753674047,dry,4,12,fulani,21,888
738,103.36578796482836,65.00856053381511,62.29466624006844,dry,4,11,noiler,90,358
1856,146.57297503593736,101.94859843370551,71.3935991140213,dry,2,0,shika_brown,40,955
906,148.112369132294,130.71039352670243,53.18555019142163,rainy,0,0,other,87,362
1572,141.87075537035807,192.63903893023857,53.571658021499,rainy,0,10,noiler,34,1096
551,121.88001167248879,61.334464029961694,33.75142189824191,rainy,0,12,noiler,44,367
927,116.16514597476922,172.38152873998462,30.83421267876685,rainy,1,3,fulani,75,435
1962,148.99121322304694,196.18387115621155,73.83050689366056,rainy,2,22,shika_brown,87,944
1511,152.56111998215954,150.4092085721495,62.36250517811208,rainy,0,4,sasso,26,851
1954,144.51669538245196,101.33342048166497,70.5628156062366,rainy,1,13,fulani,22,1067
452,145.2313981293062,123.51120245836171,55.574279814865754,dry,0,3,other,73,181
1229,147.69595020800006,181.08318880044288,53.315895289323905,dry,0,18,fulani,46,630
354,140.84510420559124,122.16129659937015,44.757342754124565,rainy,4,12,fulani,96,142
1299,115.61419114802231,64.46965643938495,71.4168082791998,rainy,4,8,sasso,18,949
753,128.83986863328002,112.49101131102493,46.6261584390669,dry,2,13,fulani,69,301
1862,113.99813687054251,92.86726569085823,45.111303497917184,rainy,4,7,other,83,794
317,119.53631664929446,94.4610518120384,40.216095852048326,rainy,4,7,fulani,47,175
885,111.60695220598282,187.56341876704113,52.46764311610619,dry,2,24,noiler,59,641
1838,101.86885618449213,103.0768411001738,72.36632566923547,rainy,2,17,sasso,25,1387
505,142.2512805475665,93.31425328813464,75.05183486456764,rainy,1,19,fulani,32,313
1895,145.7441653851469,105.95763393051874,49.24749063525995,dry,2,14,noiler,46,1185
1033,158.5858325184177,188.87469342879976,51.31474497453337,dry,3,11,noiler,53,600
359,106.895712993574,131.08369237733385,56.60559287890767,dry,4,15,other,45,228
1465,144.84600327943548,177.84385861344015,33.64961174146616,rainy,0,13,shika_brown,21,791
1114,127.13483679056598,75.95478682476222,47.21325075749213,dry,3,15,noiler,91,560
763,143.7953218665214,111.07454090932956,62.53333684325577,dry,0,23,sasso,36,475
1973,152.37051870423045,85.09578668558768,68.92138737109036,dry,0,0,noiler,80,789
1020,120.93954420793767,186.08213694757288,38.42074312604812,rainy,3,24,other,22,695
888,106.0473500487494,158.60388755078807,79.12664561806696,dry,4,23,noiler,36,637
1977,108.2439134232031,106.49310728622332,69.94102993331188,dry,3,22,fulani,23,1033
801,132.8063313875839,153.81918501445776,63.49586945088023,rainy,2,15,shika_brown,21,642
1214,142.55416426477862,190.05337408038724,67.52183888026191,dry,1,14,sasso,50,795
1798,152.42168263571315,82.39551023397999,79.3260220088496,dry,3,20,shika_brown,32,927
339,143.73556291471644,79.86769552960084,50.446686545718876,rainy,2,22,other,83,170
1965,104.71957379510276,142.34867515260578,69.00005180245293,dry,2,7,sasso,96,894
490,140.02120263654103,62.629295095967066,70.6331742110244,dry,2,24,sasso,55,343
1890,127.59360762815277,190.0863927072309,51.88737779363295,dry,4,15,noiler,98,1042
1995,152.93301605338803,106.43791682363003,78.62285488962988,rainy,3,7,shika_brown,56,1020
1408,125.74825741366894,67.8581333107224,47.01456968251147,dry,0,21,other,40,662
1733,123.04017171531177,190.70807229340025,60.53092646146854,rainy,1,20,sasso,57,1206
390,153.53878434354135,160.28480940109753,69.16999331891307,dry,3,0,noiler,23,210
414,114.9218235050616,190.68606733183134,38.987893679841605,dry,0,18,other,79,166
1415,137.93148999434106,117.13068389422762,53.873023319848734,rainy,4,13,shika_brown,42,1134
1836,142.56290126149187,199.1391808664441,44.70277513331598,rainy,2,13,noiler,69,1207
1061,154.23020965766918,191.87685089212275,49.8034906656638,rainy,3,1,sasso,23,688
487,131.55224998046754,176.3517207817883,78.80927961595586,dry,4,24,fulani,82,195
722,148.5179263647215,158.9371854789949,73.1421858051056,dry,4,17,fulani,47,339
1464,136.89245738190013,147.28457930468176,58.650289637190696,rainy,3,17,fulani,33,916
314,139.5676207336275,126.18879318640782,77.98278505404426,rainy,1,24,noiler,99,171
1259,119.38907369544503,138.62786740173811,49.44234996346091,dry,1,16,other,88,520
385,148.55115746151517,72.18582669585741,65.40778790526943,dry,3,9,noiler,62,236
1156,102.8461184883742,69.01456494695456,32.55894190691737,rainy,4,10,other,87,536
430,130.25444652586353,63.4432858251884,56.87033317859549,dry,3,3,shika_brown,38,296
1540,130.9357316258465,93.99273243348581,51.30663738975653,rainy,4,6,fulani,37,869
591,100.78568120659419,91.45129180257534,77.89089238455898,rainy,1,0,noiler,63,318
1085,112.70586422637668,164.87778732788655,55.41525990181359,dry,4,6,noiler,72,597
1244,106.22507341947878,120.85493957440912,64.76321119436545,rainy,2,17,noiler,78,736
1204,159.78701383246084,88.08280527831764,49.20114755051667,rainy,3,15,noiler,49,796
1989,127.33354247481252,62.129311930447145,51.563342901959274,dry,2,19,noiler,22,1276
586,128.81485004298443,101.95703865732338,48.38833199171879,dry,3,22,shika_brown,38,410
1911,149.97695137689024,145.01901971509236,65.05858089239132,rainy,2,22,noiler,58,1321
331,159.56951205886872,77.96259064616628,50.582077962085336,dry,2,3,sasso,30,207
1678,147.98926085813036,156.37589027905062,57.2241478062021,rainy,4,19,noiler,79,839
754,143.19067870882617,98.96217220752338,47.698731448632174,dry,0,5,sasso,81,302
1966,105.17871706114353,70.27057681649917,66.06147411218197,dry,4,15,fulani,97,786
605,153.89926582049597,94.09969535464953,54.88275792316125,rainy,1,23,noiler,49,396
1042,149.40040350156082,114.37480068754617,39.25494314923417,dry,1,5,noiler,48,632
1052,115.73929015754027,138.02035341930932,74.38385706364161,dry,4,14,shika_brown,97,505
1823,155.7999162055052,195.12441736614477,76.8325145679274,rainy,1,13,shika_brown,70,903
1662,156.48039262869864,136.29970395199456,79.76906273935435,dry,4,5,fulani,63,665
598,128.8562849570111,198.51464216687714,49.94380519864948,dry,2,7,other,33,380
376,117.77754478371791,60.60546871280966,72.82858014472203,dry,3,18,shika_brown,81,166
946,135.1019149165785,132.38771022505836,34.93586587074399,rainy,4,17,fulani,78,383
1654,158.12867423411953,60.21603567344772,45.97711560760194,dry,1,10,other,87,662
599,155.6293590139724,150.45290405588528,38.12565821958413,dry,2,1,sasso,32,349
721,126.49418310337377,176.48190321311733,64.86593332154268,rainy,4,3,fulani,92,319
500,102.83968810721065,168.00470558392925,66.51725121369336,dry,2,14,other,97,210
739,107.46076122535659,170.5399075144079,43.498164197035955,rainy,0,20,shika_brown,71,371
1141,112.82351439815584,97.47723375195817,48.86232779176044,dry,4,5,shika_brown,72,568
1313,141.5591081507526,131.97121989296002,72.03428180386254,rainy,0,5,sasso,26,816
360,105.28770307977723,119.99085325668469,39.25953606634303,rainy,2,11,shika_brown,33,289
1217,104.53926538308428,183.6600717674291,39.07864824394543,dry,0,7,noiler,27,729
1120,100.48362223055703,190.13332359324227,54.22991580948282,dry,2,10,noiler,82,655
1509,107.97138393170718,152.55813182714343,55.53434049451265,rainy,4,1,shika_brown,30,1075
1749,128.90732079949592,118.82858327630248,67.74354043055428,rainy,2,12,sasso,62,1184
820,130.88412851987948,175.9636648610894,72.42032496924065,rainy,4,3,shika_brown,36,677
781,134.86967808101667,194.6533583315011,61.85463520313068,rainy,4,9,other,86,402
426,148.32064391791698,192.96508316677725,65.30261474525003,rainy,4,6,sasso,49,307
1992,118.64343939787958,132.56457469226828,36.54600997478866,dry,2,17,noiler,96,967
527,123.66373506889417,119.51293608130494,47.881175974437184,rainy,2,15,sasso,33,451
1199,125.59137724220065,112.8420021141329,52.52360742695302,rainy,4,15,fulani,34,765
1341,107.69020043473878,124.16019856529334,56.27895766210823,rainy,1,24,noiler,39,1126
1938,121.01504227622618,104.50346930804619,53.18574375605459,dry,4,24,fulani,46,962
829,109.57840791250493,180.54032158677677,50.36475628776256,dry,2,10,sasso,95,452
667,155.6062340879345,75.0871793632173,59.53004359275825,dry,0,7,other,53,284
674,130.98633009401135,134.0138636513467,64.09225041210416,rainy,3,18,sasso,48,543
1118,159.74689678800704,179.03231333986764,44.22953930386595,dry,3,15,fulani,29,537
934,128.63115970684254,149.1973728114418,72.88630176813086,dry,2,22,sasso,33,679
423,106.90244007770625,184.42576773973275,63.779200130849496,dry,1,1,sasso,55,246
1850,149.24550756550133,169.92290265925885,42.574864436732554,rainy,0,21,sasso,73,829
1286,104.7670224392708,124.57818907905653,78.72856605744397,rainy,2,15,sasso,43,937
1419,133.24288171457624,113.93765150267596,58.57968436235353,dry,4,7,fulani,64,643
1541,114.70811869466492,162.834959486042,42.64130161247302,dry,1,17,sasso,51,1022
514,151.45165956606738,148.10925253963407,49.60037718366888,rainy,3,15,noiler,93,279
532,109.00077540150909,167.4190211255243,42.382595534155385,rainy,0,16,fulani,34,275
559,130.88698517913988,60.32754830190171,63.982868491838566,dry,0,8,other,41,302
1388,126.1918837051112,129.1952916039912,71.17525838466497,rainy,1,18,sasso,69,880
504,135.05506837856439,112.54472057087594,51.551753557632836,rainy,1,24,fulani,62,280
1941,100.94113875590554,101.09238087588088,51.003720593241155,rainy,1,11,noiler,57,1188
718,120.59578476381856,60.184629343638235,74.05563733072934,dry,0,4,other,78,287
979,115.07164195207676,183.09675904420925,48.78508073416258,rainy,2,4,shika_brown,41,779
1229,155.75974183098418,80.49007272526104,56.8301839821247,dry,3,14,sasso,18,715
1666,136.42201569596546,84.62258744838218,53.83181222066143,dry,3,15,sasso,51,973
1859,154.60247809222648,150.84849435492038,50.88700910469549,rainy,4,0,noiler,30,1054
1743,105.11880765630225,182.8607997010289,56.960232903005405,rainy,2,2,noiler,82,1034
1202,112.59011678120669,69.81575464685879,61.01265859920633,rainy,1,11,shika_brown,73,698
1163,143.51547496209866,131.7236990753741,48.451623669923784,dry,4,18,shika_brown,97,582
760,130.63485443264057,178.35743967003694,49.975520838132866,dry,3,0,other,93,315
931,122.02286563788978,96.03813549902569,60.214108127017596,dry,0,3,shika_brown,47,533
617,111.02684790864345,190.66981681595936,61.40164232659623,dry,2,9,other,34,413
1407,152.62792302554757,193.35320586590007,33.60698787139404,dry,3,6,shika_brown,74,664
972,132.70807136061083,75.40838773291283,59.526743073609374,rainy,4,5,noiler,61,630
1102,152.59314136850045,91.66058898446767,49.19959065021824,dry,2,13,sasso,76,569
910,125.21582480610556,67.71818981945394,73.63536348009652,rainy,2,15,sasso,51,671
455,116.29916453642537,193.74778087649983,78.60264350359786,dry,1,10,fulani,67,198
919,110.23310698760855,79.96167747227966,51.20354631006869,rainy,1,14,sasso,49,702
1750,135.91343174153818,102.5063082179999,51.42200570691017,dry,3,2,fulani,68,766
1892,125.00724385719221,174.9510485782405,53.59673956503791,dry,3,0,other,79,794
1194,154.34740731724173,167.35441318007045,53.059645760994584,dry,1,5,sasso,78,478
1999,130.7219409367562,108.2142359468759,50.88949525987074,dry,2,7,other,51,1139
380,111.31027308659382,114.13323660831358,75.84432334511979,rainy,3,15,sasso,78,224
1098,139.19502503748404,138.46615487579612,58.031366898162034,rainy,0,17,shika_brown,32,774
934,156.13084487143962,177.28046992908193,49.20801970129716,rainy,3,13,fulani,31,509
1750,123.41758283248562,66.65343723714116,62.51019568550101,dry,2,12,sasso,52,1027
1626,122.90210416988117,78.14851504818797,77.36434803143898,dry,1,18,other,52,831
571,156.59205313869714,67.58586317293506,45.5798797814436,rainy,0,0,fulani,59,228
1565,130.0508697345071,190.03570898195508,71.04912713058033,dry,4,17,shika_brown,27,1101
1240,126.76224226231803,72.17518442064026,33.23929776449818,rainy,4,21,sasso,99,676
321,107.41490665557366,86.12130835860496,62.98010811071163,dry,2,13,fulani,24,194
579,110.8806580404715,89.20268404733287,54.098752514624096,dry,4,21,fulani,73,258
957,103.6085850944275,148.82966990882755,68.96002255622697,rainy,1,19,other,81,480
1617,101.95767013505159,164.12907781386554,34.82270316191018,dry,4,22,fulani,97,680
1009,128.65383079849897,101.16404811718729,68.92021007471334,dry,2,5,shika_brown,45,671
411,148.28381331420485,187.9914464150961,76.87602411498187,rainy,1,17,other,26,239
1530,104.98241348909612,146.40526440432814,49.02636941222893,rainy,4,5,other,62,974
1173,127.36478849888456,153.546279818696,39.431254422755266,dry,4,10,other,38,726
1032,158.12416103011375,92.12007234724888,42.516518997541525,dry,3,4,shika_brown,44,571
1033,142.18629947175674,110.6874440079585,53.316302912233525,rainy,3,0,other,23,593
1972,147.8102152002304,156.82610057805675,56.82826899811626,rainy,3,20,fulani,92,789
714,132.381867737667,181.07754599677708,40.93270293668148,rainy,4,22,sasso,26,572
771,140.40937943522235,172.74076390974926,58.171587448499665,rainy,4,20,sasso,99,466
1776,112.32385300754511,109.07759777077857,51.72250276260736,rainy,3,22,sasso,22,1372
635,115.21124278385389,170.73888947935012,38.508148718583755,dry,1,24,other,70,323
683,109.2216219267354,143.01171652045701,38.69088157077217,dry,2,10,sasso,62,437
727,157.22876647693346,84.71963033138054,79.97722452630809,dry,2,20,shika_brown,24,360
414,154.04767275515667,173.20633044406605,64.62200282195587,rainy,0,24,noiler,81,179
1200,146.9208538390444,91.72567880782971,51.00380997262684,rainy,2,3,shika_brown,91,579
301,116.96321627918343,126.820955057151,52.585353950120165,rainy,0,1,other,28,154
544,135.31927946667025,104.395766030072,32.51715366128775,dry,1,11,noiler,54,368
453,112.50919376998779,135.94478430997486,65.73590865273171,dry,1,3,shika_brown,71,259
1314,110.93781356666199,99.54375329032675,57.310013632444296,rainy,4,4,fulani,89,579
549,127.65193393254005,153.16320119419296,51.391908330740016,dry,2,4,fulani,38,271
470,111.70969240157524,99.5673626998131,63.1787095368884,rainy,4,9,noiler,27,413
859,123.19012874098435,193.44251473987825,53.024432275802084,dry,3,12,sasso,58,576
328,106.37739887401375,180.65591620010701,64.88240772025294,dry,3,15,shika_brown,51,193
1770,145.69535558644822,118.89230742072033,38.8235108704881,dry,0,23,other,36,804
1489,107.01886457203547,122.13549921685585,51.275924242023535,dry,2,14,other,55,809
1096,104.22735081483134,101.47363980088753,58.115420589286344,rainy,2,21,other,97,573
1045,127.31625455782205,139.6735222747343,58.04404831527131,dry,1,11,noiler,36,734
986,111.94730380732699,113.53031927925711,55.20316895343018,rainy,1,20,other,89,513
1977,116.83117654619952,77.13991239493733,59.62472111011771,dry,2,17,sasso,60,1182
1156,131.6369567398542,104.79917483438291,55.62604837364742,rainy,3,24,fulani,90,483
1553,120.80371307374358,181.50388157576256,54.469300588455965,dry,0,8,shika_brown,35,980
1588,157.66965718838722,111.34568476646717,76.45201090074117,rainy,2,8,fulani,93,635
1849,146.48587040013928,169.27837178168193,51.905575331820735,rainy,1,8,shika_brown,61,1132
838,157.87833921158267,66.5447275227702,78.21451348011676,dry,1,23,fulani,63,335
1330,147.46277815343066,179.02318218192656,54.26898790022962,dry,3,22,fulani,48,687
675,156.9098869708339,129.00303359168947,72.83624794278813,rainy,2,24,shika_brown,27,490
1998,158.32676698893292,151.1420886143943,71.77755363800921,rainy,2,6,other,70,930
1660,158.3079729843259,76.55599209754001,68.587710887783,rainy,1,15,fulani,98,664
1861,145.80481917951025,71.59521311083557,70.47082133818377,rainy,4,7,other,19,931
992,118.33448957193696,198.50437600019967,78.56779309177476,rainy,1,9,other,20,694
1730,151.12386195759723,85.65417613057647,70.85294611817058,rainy,3,3,shika_brown,71,867
551,110.74587669896123,163.8642890712905,38.83105125504013,dry,3,8,fulani,37,325
1665,142.47155344842002,145.55000869691145,44.80531310966425,dry,4,0,noiler,50,924
1203,152.79070013422157,134.84615271670197,34.452768134827856,dry,2,19,fulani,95,481
1293,122.48333976195079,183.75818842966595,34.04359337573191,rainy,1,1,other,33,798
975,110.22163526955521,155.2411078150311,48.08559304655222,rainy,2,22,fulani,50,574
1654,116.31782640187349,79.40989596346759,58.87853105479096,dry,0,11,other,81,662
1379,115.94237724653294,69.21564296877396,72.18264668505753,rainy,0,7,shika_brown,98,561
1991,112.51254090055912,120.96543501953938,65.20690439334567,dry,0,1,other,74,803
950,153.4194833277501,138.475114949976,48.364066781274786,dry,0,13,noiler,95,380
346,100.41026781964388,153.95325462486176,38.801035120524176,dry,3,7,other,82,160
785,146.6039089172328,131.5267395031787,48.82751600933773,dry,0,9,sasso,58,408
1116,124.21968045904141,70.19523696870763,55.73359432576281,dry,0,1,sasso,55,538
944,124.88406453319092,101.84236447224433,76.33860007847505,dry,3,0,shika_brown,21,570
1694,114.45353907930509,83.39861823168854,60.11326994116045,dry,4,11,fulani,40,839
926,136.70713977240123,116.27921161642269,73.31349065596726,dry,3,2,fulani,75,395
1090,159.31996369108217,149.84551434479403,31.57631613713339,rainy,3,12,fulani,42,541
887,100.71632124217912,96.80418912832623,36.87816576248416,dry,1,0,fulani,91,355
1866,115.50497525727602,70.20388107916551,79.07826677079134,dry,0,8,other,27,848
1897,115.73902192377689,168.50199628331313,65.70489831951144,rainy,1,7,other,84,888
629,148.764351700112,100.34518187917101,46.335929067967015,dry,2,20,other,55,283
1572,120.38941504401431,179.3448194420934,50.99661411161748,rainy,2,14,noiler,42,1297
366,152.1860193414613,199.58094788943092,40.15506589843907,dry,3,22,noiler,44,225
1792,148.77940124817712,91.14881448903749,55.77656081330512,dry,1,3,fulani,18,802
1230,107.54170254213938,161.0537071352208,67.96737486641359,dry,2,17,other,23,773
969,139.53856935525653,116.52191536094904,54.842765116642454,dry,0,10,other,89,388
820,135.7488487769959,147.54337416030143,33.000959871213325,rainy,1,21,noiler,83,434
586,139.52664742786354,77.87598799622353,62.47375652656876,dry,2,12,fulani,69,295
318,147.33617389120406,163.96709160913304,65.56048807869377,rainy,0,6,noiler,30,211
795,108.66238445992781,62.60753650772175,49.33774490416297,dry,4,10,sasso,59,527
946,103.25662176568572,177.46807752194786,36.74747856370497,rainy,2,22,fulani,98,396
1900,131.2827146179128,72.51137347081357,59.54960470563753,dry,1,19,noiler,42,1224
1181,109.55108573697973,94.06882311860842,41.37188673607528,rainy,3,4,shika_brown,40,914
1398,115.5849819981826,179.47742193466615,70.25627923826917,rainy,1,7,noiler,63,975
1153,112.0604622645484,150.14489604180022,63.92129149034799,rainy,4,7,fulani,88,508
957,116.8727385411496,103.24034267867647,32.24498956146625,dry,1,16,fulani,38,483
504,142.97059252307182,162.9648518165316,63.147932690685735,dry,0,13,fulani,68,202
672,140.4013599942834,123.61444881455394,34.13760092936665,dry,3,12,fulani,66,304
1248,141.20201944473115,129.09388488760828,75.71678054733405,rainy,1,17,sasso,51,900
617,119.53191392447833,183.84274461295274,52.31154632202208,dry,1,13,other,83,272
1575,129.08734994433732,68.79693037262732,32.68532182977994,dry,3,20,sasso,97,723
1597,117.76457748395065,128.73776362951594,69.60585574274606,rainy,3,7,shika_brown,53,1156
1399,140.64771473775863,179.46663112127857,53.98801915293693,dry,3,14,other,36,783
1971,135.23092863867228,102.92393282544919,51.90297228514452,dry,0,9,sasso,80,788
509,128.83441559601698,134.02019951691113,55.009371070410104,rainy,3,17,other,63,300
793,153.84626991307536,90.65557398144938,33.365922049968596,rainy,1,8,other,30,462
1666,120.2914413569655,109.57331774670507,68.85023029124413,dry,1,9,sasso,19,1079
1017,132.40656797581312,162.04600701586912,43.65301953649339,dry,1,3,noiler,77,520
1907,102.42478662838533,180.21150383871162,46.09839298425799,dry,0,14,noiler,41,1126
1158,131.36167117435824,161.8824448265003,41.37468516665574,rainy,3,2,sasso,27,960
647,141.62129436807302,94.74762059779604,46.358117679304996,dry,0,1,shika_brown,70,272
1809,148.49816042286471,171.32120214012699,64.65665361802807,dry,2,4,sasso,44,1188
1942,159.3509007827768,146.9691347135181,71.06110555241861,dry,3,8,shika_brown,70,973
1460,158.85636074492942,85.58029505633257,58.05804387077282,rainy,1,18,shika_brown,96,584
1112,141.38847584349344,111.78293307379872,77.456972925049,rainy,2,12,other,22,783
1508,134.69084919795614,106.9726599635013,44.79133229859959,dry,0,3,sasso,77,699
1792,141.31639170309936,134.7677211976988,72.20527618878376,dry,2,3,other,78,717
1445,108.3893237537228,175.69590565097775,33.03301519551702,rainy,1,23,sasso,97,806
722,115.74059070958478,118.25245886240567,52.50923585840415,rainy,3,9,fulani,93,313
1144,148.79408930407138,77.007811168831,41.63598047728357,rainy,2,0,shika_brown,56,596
518,100.91546611933114,133.11969845004361,68.78586977056274,dry,3,19,sasso,80,273
1032,147.631037472515,87.73058978164664,38.74583894249653,rainy,3,22,fulani,55,511
1364,157.80742504796424,92.75585231814058,67.01600905079036,rainy,3,5,shika_brown,45,854
1264,119.04691187319547,163.6354855587748,45.76349522580466,dry,2,2,shika_brown,18,870
989,154.89233861629356,175.84887295332967,58.79881855775859,dry,2,4,fulani,53,418
1399,125.24192689331807,69.01786272664457,47.911670554686616,rainy,4,14,fulani,83,600
1438,141.33616083003426,145.03330408796924,40.90755742215937,dry,0,15,fulani,53,586
1593,105.49234598624464,134.96553607690703,53.405973383864676,dry,4,0,other,46,734
782,151.71274097279013,160.01903474741673,35.07755103892091,dry,3,21,other,74,342
1506,147.30740721260815,63.05343227232422,79.76756668457449,rainy,3,11,other,51,688
515,110.5206994141203,146.16608319513065,74.99985856399655,dry,0,9,fulani,98,206
328,151.62076915264362,131.4623888075102,78.44884289328284,rainy,0,0,shika_brown,88,131
1947,150.9073335542279,194.92202419413567,56.31516066931502,dry,1,23,fulani,37,967
517,114.07945581524108,185.80359582055758,72.1172879749413,rainy,2,23,other,73,280
684,142.95536536956246,150.3990312744724,33.47523522990554,rainy,0,2,other,62,322
891,112.18058686317184,138.33274617715944,40.0578437480915,dry,0,18,shika_brown,47,570
594,137.26337938268975,184.0089679646163,67.78247915851803,rainy,1,22,shika_brown,82,331
1940,157.82599532446793,184.57046928819827,60.621372967222825,dry,1,2,sasso,65,934
1414,107.69606310418582,86.51255960145794,38.574553649095975,dry,2,21,shika_brown,97,644
769,100.1800423453381,155.83557353238172,64.22863022559939,rainy,4,12,sasso,36,632
535,159.60781906321643,79.77820852316148,41.4185307638884,dry,3,18,noiler,26,342
1244,151.75618115718308,183.8720367808607,64.55168942712848,rainy,3,18,other,60,697
1561,120.80159857984899,130.85017467948447,67.15203112276888,dry,2,14,other,89,706
308,134.42717823743425,86.31827516708285,73.27313698315515,rainy,3,14,shika_brown,75,188
306,116.21735990763732,110.34712131049034,33.14962772979131,dry,3,24,shika_brown,30,230
928,156.77560584319176,119.9433249236115,50.37170865829782,rainy,0,19,noiler,94,410
1697,112.47657781953896,129.34611555062497,72.57464628094615,dry,0,15,shika_brown,75,679
502,142.16515917372902,161.17533403683979,43.040675536023315,rainy,1,10,fulani,69,244
1671,155.19508012792025,182.68013620918475,39.05786823581425,rainy,0,14,other,96,668
311,152.54528700781643,128.1712038910785,62.45815691991617,rainy,1,6,sasso,70,161
624,128.31321197430347,66.02657323858328,56.761788232363486,dry,4,20,noiler,59,437
453,150.01646436665607,69.72057646044811,44.75105297224454,dry,3,20,other,59,210
1849,148.89510560459715,86.23079657237574,46.82572618038179,rainy,2,8,noiler,22,1320
1455,127.65839091721368,177.61833728398136,64.13118441305116,rainy,2,3,fulani,54,823
1317,138.80709299087488,161.40444491075587,52.80380401552209,rainy,0,18,other,94,560
448,142.74541914390863,122.0047421507671,61.36488961997567,dry,2,23,other,28,287
1426,128.7770338707055,161.3008624961517,52.49034441340335,dry,2,17,noiler,54,1035
370,104.25973923020841,177.7155673740424,59.11017645572201,dry,1,9,sasso,57,220
649,109.9512409437092,99.8889409835919,47.5611363693711,rainy,3,10,sasso,54,508
330,124.66419045444844,177.05587109184887,69.79825583624273,dry,0,15,shika_brown,53,205
1589,115.10625212870264,98.14875675901813,72.90957595362764,dry,3,3,shika_brown,78,784
1303,141.16614619971278,134.51647461758773,57.03147778049044,dry,0,18,shika_brown,71,619
1540,142.56644210643725,186.00049855502908,70.18899161304125,rainy,4,17,other,19,1124
1875,154.5130371425082,95.85914270533173,64.32922430006121,rainy,0,12,fulani,98,750
1873,136.45242992859556,124.41934755284827,32.47270516156611,dry,1,5,fulani,79,749
911,106.6333942028085,139.37989292322146,68.4454351070698,rainy,1,12,sasso,86,534
590,133.2774115165959,85.54837391013865,45.959273059551634,dry,0,13,sasso,55,338
994,100.2589580442199,122.77431336270566,71.85158788915103,dry,4,20,fulani,26,528
1535,117.80492659653893,193.167163432996,62.02371930682873,dry,0,21,noiler,94,737
981,147.71754059165903,133.64277958158527,62.09197679864474,rainy,3,6,sasso,37,681
1055,134.31458880113317,117.68837489286109,46.197367993643354,dry,0,19,shika_brown,72,534
1771,141.56282185833876,63.72798456143685,65.48158318186051,dry,3,23,shika_brown,51,1031
587,143.9868100160206,153.93118303237537,33.08626609036812,rainy,2,15,fulani,78,235
1774,131.53444260624033,112.16546797118274,58.86785655016308,rainy,4,4,sasso,51,1227
733,159.90433430872832,117.777002773293,31.93717459709102,rainy,2,17,sasso,19,467
676,105.03535323593232,82.84970456715298,33.2807302556697,rainy,1,16,noiler,88,334
1378,108.77443878271005,153.34017537701254,42.47042134759617,dry,2,14,fulani,77,569
837,107.18723536429955,141.9328844253588,33.58787773324921,dry,0,6,noiler,31,533
1673,136.96106861596752,144.88446023403165,43.141720542306196,dry,2,7,shika_brown,22,1106
